customer_id,first_name,last_name,email,age,city,state,segment,join_date,is_active
C02729,Pooja,Thomas,customer2729@email.com,57,Seattle,WA,Budget,2020-09-18,True
C02730,Jennifer,Jones,customer2730@email.com,58,San Diego,CA,Wholesale,2020-10-30,True
C02731,Abhinay,Garcia,customer2731@email.com,18,Charlotte,NC,Budget,2021-01-24,True
C02732,Amit,Davis,customer2732@email.com,68,Miami,FL,Budget,2023-11-16,True
C02733,Jessica,Sharma,customer2733@email.com,23,Phoenix,AZ,Budget,2021-04-09,True
C02734,John,Johnson,customer2734@email.com,53,Miami,FL,Wholesale,2022-03-24,True
C02735,Richard,Kumar,customer2735@email.com,68,Portland,OR,Premium,2021-01-18,True
C02736,Mary,Brown,customer2736@email.com,18,San Antonio,TX,Wholesale,2022-02-19,True
C02737,Patricia,Thomas,customer2737@email.com,59,Phoenix,AZ,Regular,2022-03-22,True
C02738,Neha,Sharma,customer2738@email.com,63,Chicago,IL,Budget,2022-10-06,True
C02739,Michael,Taylor,customer2739@email.com,46,Denver,CO,Budget,2022-09-06,True
C02740,Michael,Jones,customer2740@email.com,27,Phoenix,AZ,Regular,2021-03-05,True
C02741,Barbara,Wilson,customer2741@email.com,27,Houston,TX,Budget,2023-05-29,True
C02742,Pooja,Thomas,customer2742@email.com,43,Philadelphia,PA,Premium,2020-12-31,False
C02743,David,Miller,customer2743@email.com,41,Philadelphia,PA,Premium,2023-06-19,False
C02744,Pooja,Kumar,customer2744@email.com,69,San Diego,CA,Regular,2023-07-25,True
C02745,Mary,Wilson,customer2745@email.com,43,Houston,TX,Wholesale,2022-12-24,True
C02746,James,Kumar,customer2746@email.com,60,Houston,TX,Budget,2021-04-28,True
C02747,Patricia,Taylor,customer2747@email.com,27,Las Vegas,NV,Premium,2021-09-16,True
C02748,Jennifer,Chaudhary,customer2748@email.com,60,San Diego,CA,Premium,2022-02-28,True
C02749,Rahul,Kumar,customer2749@email.com,60,Denver,CO,Budget,2021-04-14,False
C02750,Pooja,Wilson,customer2750@email.com,68,Chicago,IL,Wholesale,2021-10-04,True
C02751,William,Williams,customer2751@email.com,69,Seattle,WA,Regular,2021-10-14,True
C02752,Jessica,Wilson,customer2752@email.com,22,Seattle,WA,Premium,2020-06-26,True
C02753,William,Smith,customer2753@email.com,54,Austin,TX,Premium,2022-05-27,False
C02754,Rahul,Taylor,customer2754@email.com,46,Nashville,TN,Wholesale,2021-03-09,True
C02755,Sarah,Smith,customer2755@email.com,69,Philadelphia,PA,Regular,2020-05-03,True
C02756,Jessica,Garcia,customer2756@email.com,60,Dallas,TX,Premium,2020-12-11,True
C02757,Sarah,Brown,customer2757@email.com,26,Charlotte,NC,Premium,2023-08-28,True
C02758,Michael,Davis,customer2758@email.com,66,San Jose,CA,Wholesale,2020-05-30,False
C02759,Rahul,Patel,customer2759@email.com,43,Atlanta,GA,Premium,2022-12-25,False
C02760,Jennifer,Sharma,customer2760@email.com,49,San Antonio,TX,Wholesale,2020-05-31,True
C02761,Jennifer,Jones,customer2761@email.com,46,Chicago,IL,Wholesale,2023-05-17,True
C02762,Amit,Kumar,customer2762@email.com,59,Atlanta,GA,Wholesale,2021-11-25,True
C02763,Michael,Anderson,customer2763@email.com,30,San Diego,CA,Premium,2023-07-29,True
C02764,Barbara,Miller,customer2764@email.com,19,Denver,CO,Budget,2021-11-04,True
C02765,Robert,Johnson,customer2765@email.com,28,San Diego,CA,Premium,2020-09-12,True
C02766,Susan,Kumar,customer2766@email.com,69,Seattle,WA,Wholesale,2020-02-18,True
C02767,Vikram,Patel,customer2767@email.com,69,San Jose,CA,Budget,2023-02-27,False
C02768,Mary,Smith,customer2768@email.com,26,New York,NY,Wholesale,2023-12-27,False
C02769,Barbara,Sharma,customer2769@email.com,49,Denver,CO,Wholesale,2021-09-19,True
C02770,Rahul,Patel,customer2770@email.com,37,Nashville,TN,Premium,2022-07-06,False
C02771,Susan,Sharma,customer2771@email.com,62,San Antonio,TX,Premium,2022-02-28,True
C02772,James,Sharma,customer2772@email.com,33,Austin,TX,Budget,2020-03-08,True
C02773,Michael,Johnson,customer2773@email.com,55,San Diego,CA,Wholesale,2022-08-21,True
C02774,Anjali,Garcia,customer2774@email.com,47,Nashville,TN,Wholesale,2022-05-23,True
C02775,Rahul,Thomas,customer2775@email.com,26,Houston,TX,Wholesale,2023-07-24,True
C02776,Mary,Thomas,customer2776@email.com,55,Austin,TX,Wholesale,2021-02-25,True
C02777,Susan,Brown,customer2777@email.com,28,Philadelphia,PA,Regular,2022-01-23,False
C02778,Michael,Sharma,customer2778@email.com,37,Boston,MA,Regular,2023-10-13,True
C02779,Barbara,Taylor,customer2779@email.com,57,Austin,TX,Wholesale,2023-06-11,True
C02780,Neha,Sharma,customer2780@email.com,33,San Jose,CA,Budget,2022-04-27,True
C02781,Pooja,Davis,customer2781@email.com,37,Dallas,TX,Budget,2021-08-21,True
C02782,Patricia,Chaudhary,customer2782@email.com,54,San Jose,CA,Regular,2023-06-07,True
C02783,Rahul,Patel,customer2783@email.com,36,Dallas,TX,Regular,2021-07-18,True
C02784,James,Garcia,customer2784@email.com,27,Boston,MA,Regular,2021-06-24,True
C02785,Abhinay,Sharma,customer2785@email.com,26,Nashville,TN,Wholesale,2021-11-03,True
C02786,Priya,Wilson,customer2786@email.com,24,Nashville,TN,Regular,2023-10-02,True
C02787,Rahul,Patel,customer2787@email.com,26,Houston,TX,Premium,2020-01-17,True
C02788,Mary,Kumar,customer2788@email.com,38,Houston,TX,Budget,2022-09-07,True
C02789,Vikram,Sharma,customer2789@email.com,41,San Antonio,TX,Budget,2021-08-10,False
C02790,Robert,Johnson,customer2790@email.com,33,Nashville,TN,Premium,2020-09-27,True
C02791,Rahul,Sharma,customer2791@email.com,72,San Jose,CA,Budget,2021-07-23,False
C02792,Pooja,Davis,customer2792@email.com,54,Chicago,IL,Premium,2020-10-30,True
C02793,Patricia,Jones,customer2793@email.com,67,Phoenix,AZ,Premium,2021-12-29,True
C02794,Richard,Thomas,customer2794@email.com,51,Atlanta,GA,Wholesale,2021-11-13,True
C02795,David,Kumar,customer2795@email.com,18,Austin,TX,Wholesale,2023-04-07,True
C02796,Michael,Williams,customer2796@email.com,34,Nashville,TN,Budget,2023-06-02,True
C02797,Amit,Taylor,customer2797@email.com,43,San Antonio,TX,Wholesale,2021-06-15,True
C02798,Linda,Thomas,customer2798@email.com,21,Chicago,IL,Regular,2020-05-28,True
C02799,Jessica,Garcia,customer2799@email.com,60,Philadelphia,PA,Regular,2021-01-25,True
C02800,Barbara,Patel,customer2800@email.com,36,San Diego,CA,Regular,2021-02-03,True
C02801,Vikram,Brown,customer2801@email.com,19,Boston,MA,Budget,2021-03-01,True
C02802,Jessica,Chaudhary,customer2802@email.com,68,Atlanta,GA,Premium,2023-04-01,True
C02803,David,Jones,customer2803@email.com,54,Las Vegas,NV,Budget,2023-08-26,False
C02804,Robert,Williams,customer2804@email.com,59,Nashville,TN,Wholesale,2020-04-12,False
C02805,Joseph,Wilson,customer2805@email.com,30,San Jose,CA,Premium,2020-05-11,True
C02806,Mary,Jones,customer2806@email.com,32,San Antonio,TX,Budget,2021-10-14,True
C02807,Priya,Wilson,customer2807@email.com,45,Philadelphia,PA,Wholesale,2020-11-27,True
C02808,David,Garcia,customer2808@email.com,30,Philadelphia,PA,Regular,2022-07-07,True
C02809,Anjali,Davis,customer2809@email.com,18,Portland,OR,Regular,2020-11-09,True
C02810,Richard,Brown,customer2810@email.com,31,Phoenix,AZ,Regular,2021-11-07,True
C02811,Linda,Miller,customer2811@email.com,34,San Diego,CA,Wholesale,2020-02-14,False
C02812,Pooja,Brown,customer2812@email.com,60,Atlanta,GA,Wholesale,2020-05-18,False
C02813,Joseph,Sharma,customer2813@email.com,27,Seattle,WA,Wholesale,2020-01-22,True
C02814,Pooja,Johnson,customer2814@email.com,29,Austin,TX,Budget,2021-05-25,True
C02815,John,Garcia,customer2815@email.com,32,San Antonio,TX,Budget,2020-04-24,False
C02816,James,Miller,customer2816@email.com,35,Philadelphia,PA,Regular,2021-04-26,True
C02817,Barbara,Patel,customer2817@email.com,22,Phoenix,AZ,Premium,2023-01-11,True
C02818,Jennifer,Jones,customer2818@email.com,36,Atlanta,GA,Premium,2020-11-29,True
C02819,Pooja,Sharma,customer2819@email.com,71,Los Angeles,CA,Budget,2022-06-18,False
C02820,Vikram,Kumar,customer2820@email.com,38,Houston,TX,Budget,2022-09-02,False
C02821,Anjali,Garcia,customer2821@email.com,34,Houston,TX,Premium,2023-06-28,False
C02822,Priya,Davis,customer2822@email.com,52,Seattle,WA,Wholesale,2023-08-03,True
C02823,Robert,Taylor,customer2823@email.com,50,Miami,FL,Premium,2023-07-12,True
C02824,Anjali,Johnson,customer2824@email.com,69,Phoenix,AZ,Budget,2021-10-10,False
C02825,Barbara,Wilson,customer2825@email.com,50,Denver,CO,Regular,2022-12-29,True
C02826,Vikram,Miller,customer2826@email.com,46,Miami,FL,Premium,2021-05-25,True
C02827,John,Williams,customer2827@email.com,21,Houston,TX,Premium,2020-09-23,False
C02828,Linda,Thomas,customer2828@email.com,62,Portland,OR,Wholesale,2020-03-26,True
C02829,Mary,Kumar,customer2829@email.com,36,Chicago,IL,Premium,2022-07-19,True
C02830,Susan,Brown,customer2830@email.com,55,Charlotte,NC,Budget,2020-11-05,True
C02831,David,Brown,customer2831@email.com,49,Philadelphia,PA,Premium,2023-05-10,True
C02832,Sarah,Chaudhary,customer2832@email.com,65,Philadelphia,PA,Budget,2020-10-18,True
C02833,Joseph,Garcia,customer2833@email.com,28,San Diego,CA,Premium,2023-02-15,True
C02834,Robert,Brown,customer2834@email.com,42,San Jose,CA,Regular,2020-11-02,False
C02835,William,Chaudhary,customer2835@email.com,72,Austin,TX,Regular,2023-11-04,True
C02836,Priya,Miller,customer2836@email.com,30,New York,NY,Budget,2023-11-18,True
C02837,James,Anderson,customer2837@email.com,50,San Jose,CA,Wholesale,2022-06-25,True
C02838,Joseph,Smith,customer2838@email.com,69,New York,NY,Regular,2021-07-08,True
C02839,Neha,Chaudhary,customer2839@email.com,67,Seattle,WA,Budget,2023-06-11,True
C02840,Michael,Patel,customer2840@email.com,49,Charlotte,NC,Budget,2021-10-03,True
C02841,Vikram,Miller,customer2841@email.com,28,Denver,CO,Budget,2022-05-24,False
C02842,Jennifer,Patel,customer2842@email.com,49,San Diego,CA,Wholesale,2021-07-02,True
C02843,Susan,Jones,customer2843@email.com,19,Philadelphia,PA,Wholesale,2020-11-23,True
C02844,Priya,Williams,customer2844@email.com,27,Denver,CO,Regular,2021-12-16,True
C02845,Pooja,Garcia,customer2845@email.com,27,Seattle,WA,Budget,2023-03-18,True
C02846,Jessica,Miller,customer2846@email.com,20,Chicago,IL,Regular,2021-10-22,True
C02847,Amit,Chaudhary,customer2847@email.com,32,Austin,TX,Wholesale,2023-09-23,True
C02848,Pooja,Jones,customer2848@email.com,59,Atlanta,GA,Wholesale,2023-09-30,True
C02849,Neha,Garcia,customer2849@email.com,20,Charlotte,NC,Wholesale,2021-08-30,False
C02850,Neha,Wilson,customer2850@email.com,57,Chicago,IL,Premium,2021-11-17,True
C02851,Michael,Brown,customer2851@email.com,32,Houston,TX,Premium,2021-02-02,True
C02852,Priya,Davis,customer2852@email.com,63,Dallas,TX,Regular,2023-03-21,True
C02853,Robert,Brown,customer2853@email.com,71,Chicago,IL,Regular,2020-12-28,True
C02854,Abhinay,Brown,customer2854@email.com,63,Seattle,WA,Budget,2021-08-29,True
C02855,Jessica,Kumar,customer2855@email.com,43,Boston,MA,Budget,2023-01-17,True
C02856,Patricia,Taylor,customer2856@email.com,34,Houston,TX,Premium,2023-04-08,False
C02857,Robert,Smith,customer2857@email.com,20,San Jose,CA,Wholesale,2021-09-17,True
C02858,Sarah,Patel,customer2858@email.com,58,Nashville,TN,Wholesale,2022-10-26,True
C02859,David,Chaudhary,customer2859@email.com,58,Austin,TX,Wholesale,2022-12-02,True
C02860,Pooja,Brown,customer2860@email.com,56,Denver,CO,Wholesale,2021-09-28,True
C02861,Neha,Garcia,customer2861@email.com,25,San Antonio,TX,Regular,2021-08-29,False
C02862,John,Miller,customer2862@email.com,29,Phoenix,AZ,Premium,2021-01-01,True
C02863,Barbara,Garcia,customer2863@email.com,57,Chicago,IL,Budget,2020-04-03,True
C02864,Pooja,Kumar,customer2864@email.com,50,Houston,TX,Premium,2021-07-30,True
C02865,Joseph,Jones,customer2865@email.com,70,Miami,FL,Wholesale,2023-06-13,True
C02866,Abhinay,Brown,customer2866@email.com,59,Nashville,TN,Regular,2023-11-15,True
C02867,James,Johnson,customer2867@email.com,32,Houston,TX,Wholesale,2023-01-30,False
C02868,Pooja,Garcia,customer2868@email.com,63,Boston,MA,Premium,2020-02-12,True
C02869,Michael,Garcia,customer2869@email.com,52,New York,NY,Budget,2021-12-13,True
C02870,Michael,Brown,customer2870@email.com,18,Las Vegas,NV,Budget,2022-03-22,True
C02871,William,Davis,customer2871@email.com,51,Austin,TX,Regular,2021-01-02,True
C02872,Amit,Garcia,customer2872@email.com,44,Seattle,WA,Regular,2023-02-06,True
C02873,Richard,Sharma,customer2873@email.com,28,Los Angeles,CA,Wholesale,2022-07-12,False
C02874,Jennifer,Miller,customer2874@email.com,50,San Diego,CA,Wholesale,2021-04-10,True
C02875,Jessica,Williams,customer2875@email.com,50,San Antonio,TX,Budget,2022-09-17,True
C02876,Jennifer,Chaudhary,customer2876@email.com,47,Las Vegas,NV,Premium,2022-04-04,True
C02877,Barbara,Brown,customer2877@email.com,18,Boston,MA,Premium,2023-02-04,True
C02878,Abhinay,Garcia,customer2878@email.com,30,Phoenix,AZ,Regular,2023-09-21,True
C02879,Priya,Davis,customer2879@email.com,40,Houston,TX,Regular,2023-10-10,False
C02880,Abhinay,Kumar,customer2880@email.com,38,Charlotte,NC,Premium,2020-05-09,False
C02881,Richard,Brown,customer2881@email.com,59,Miami,FL,Premium,2022-10-06,False
C02882,Jennifer,Smith,customer2882@email.com,58,Seattle,WA,Premium,2023-04-06,True
C02883,Anjali,Jones,customer2883@email.com,47,San Diego,CA,Wholesale,2020-06-02,False
C02884,Abhinay,Brown,customer2884@email.com,40,Houston,TX,Wholesale,2022-08-01,True
C02885,Barbara,Thomas,customer2885@email.com,60,Las Vegas,NV,Wholesale,2023-11-19,True
C02886,Amit,Chaudhary,customer2886@email.com,42,New York,NY,Budget,2020-11-04,False
C02887,Jennifer,Thomas,customer2887@email.com,54,Las Vegas,NV,Premium,2022-02-26,True
C02888,Michael,Anderson,customer2888@email.com,57,Austin,TX,Regular,2022-07-06,True
C02889,Anjali,Wilson,customer2889@email.com,60,Austin,TX,Wholesale,2021-04-02,True
C02890,Robert,Smith,customer2890@email.com,46,Atlanta,GA,Budget,2021-09-02,False
C02891,Jessica,Sharma,customer2891@email.com,55,Phoenix,AZ,Budget,2023-06-18,True
C02892,Anjali,Chaudhary,customer2892@email.com,49,Atlanta,GA,Premium,2023-03-21,True
C02893,Joseph,Anderson,customer2893@email.com,61,Las Vegas,NV,Wholesale,2023-05-04,True
C02894,Neha,Anderson,customer2894@email.com,43,Las Vegas,NV,Budget,2021-12-21,True
C02895,Anjali,Anderson,customer2895@email.com,25,Portland,OR,Wholesale,2021-01-31,False
C02896,Joseph,Taylor,customer2896@email.com,31,San Diego,CA,Wholesale,2021-08-14,True
C02897,Rahul,Smith,customer2897@email.com,34,Denver,CO,Budget,2021-08-22,True
C02898,Jennifer,Chaudhary,customer2898@email.com,18,New York,NY,Budget,2023-05-23,True
C02899,Jennifer,Chaudhary,customer2899@email.com,26,Houston,TX,Wholesale,2020-03-05,True
C02900,Barbara,Johnson,customer2900@email.com,19,Denver,CO,Regular,2022-03-30,True
C02901,Susan,Brown,customer2901@email.com,67,Las Vegas,NV,Regular,2021-06-01,True
C02902,Rahul,Miller,customer2902@email.com,60,Las Vegas,NV,Premium,2023-01-10,True
C02903,Neha,Davis,customer2903@email.com,57,Miami,FL,Wholesale,2021-09-16,True
C02904,Susan,Sharma,customer2904@email.com,33,Houston,TX,Premium,2023-02-07,True
C02905,James,Johnson,customer2905@email.com,18,Atlanta,GA,Regular,2022-01-28,True
C02906,Neha,Chaudhary,customer2906@email.com,24,Seattle,WA,Budget,2022-03-10,True
C02907,Richard,Anderson,customer2907@email.com,24,New York,NY,Budget,2022-01-02,True
C02908,Neha,Anderson,customer2908@email.com,45,Atlanta,GA,Wholesale,2023-01-13,True
C02909,Pooja,Smith,customer2909@email.com,59,Portland,OR,Premium,2022-09-09,False
C02910,Vikram,Johnson,customer2910@email.com,19,Philadelphia,PA,Premium,2022-04-28,True
C02911,Amit,Brown,customer2911@email.com,21,Boston,MA,Regular,2022-02-01,True
C02912,William,Jones,customer2912@email.com,56,San Jose,CA,Premium,2021-09-12,False
C02913,Neha,Taylor,customer2913@email.com,45,Miami,FL,Wholesale,2021-07-15,True
C02914,Mary,Chaudhary,customer2914@email.com,27,Philadelphia,PA,Regular,2021-09-08,True
C02915,Anjali,Sharma,customer2915@email.com,48,Austin,TX,Regular,2021-12-05,True
C02916,Jennifer,Garcia,customer2916@email.com,25,Boston,MA,Premium,2020-12-31,True
C02917,Vikram,Anderson,customer2917@email.com,46,San Diego,CA,Premium,2021-03-17,True
C02918,Sarah,Chaudhary,customer2918@email.com,37,Miami,FL,Budget,2021-09-21,True
C02919,Linda,Sharma,customer2919@email.com,38,Seattle,WA,Regular,2023-05-08,True
C02920,Linda,Taylor,customer2920@email.com,18,San Diego,CA,Wholesale,2022-12-30,True
C02921,David,Thomas,customer2921@email.com,31,Phoenix,AZ,Premium,2021-08-11,True
C02922,James,Davis,customer2922@email.com,43,Charlotte,NC,Regular,2020-04-25,True
C02923,Amit,Kumar,customer2923@email.com,33,Chicago,IL,Regular,2020-05-19,False
C02924,Jessica,Wilson,customer2924@email.com,52,Miami,FL,Regular,2020-11-17,True
C02925,Amit,Taylor,customer2925@email.com,53,Las Vegas,NV,Budget,2021-10-19,True
C02926,Neha,Anderson,customer2926@email.com,28,Philadelphia,PA,Budget,2023-04-11,True
C02927,Richard,Brown,customer2927@email.com,50,Austin,TX,Budget,2020-07-26,False
C02928,John,Patel,customer2928@email.com,22,Seattle,WA,Premium,2023-06-13,True
C02929,Vikram,Johnson,customer2929@email.com,41,Los Angeles,CA,Budget,2022-12-19,True
C02930,Joseph,Anderson,customer2930@email.com,35,Dallas,TX,Wholesale,2022-07-06,True
C02931,Michael,Thomas,customer2931@email.com,67,Seattle,WA,Regular,2023-07-31,True
C02932,Pooja,Anderson,customer2932@email.com,25,Atlanta,GA,Wholesale,2022-12-19,True
C02933,Barbara,Patel,customer2933@email.com,30,Seattle,WA,Budget,2023-04-04,True
C02934,Mary,Taylor,customer2934@email.com,32,Charlotte,NC,Wholesale,2021-02-20,True
C02935,Patricia,Miller,customer2935@email.com,44,San Diego,CA,Premium,2021-02-03,True
C02936,Vikram,Garcia,customer2936@email.com,45,San Antonio,TX,Premium,2021-05-05,False
C02937,Jennifer,Williams,customer2937@email.com,40,Portland,OR,Regular,2022-12-31,False
C02938,Michael,Smith,customer2938@email.com,36,Las Vegas,NV,Wholesale,2022-08-31,True
C02939,John,Taylor,customer2939@email.com,29,Austin,TX,Premium,2023-11-02,False
C02940,David,Miller,customer2940@email.com,38,San Jose,CA,Regular,2022-04-16,False
C02941,Patricia,Brown,customer2941@email.com,40,Portland,OR,Wholesale,2020-04-12,False
C02942,William,Chaudhary,customer2942@email.com,49,San Antonio,TX,Premium,2021-08-22,False
C02943,Jennifer,Chaudhary,customer2943@email.com,55,Atlanta,GA,Premium,2022-02-14,True
C02944,Richard,Jones,customer2944@email.com,55,San Diego,CA,Budget,2021-03-05,False
C02945,David,Johnson,customer2945@email.com,57,Boston,MA,Premium,2021-06-20,True
C02946,Priya,Taylor,customer2946@email.com,48,Houston,TX,Regular,2020-04-08,True
C02947,Neha,Taylor,customer2947@email.com,28,Las Vegas,NV,Premium,2021-04-24,True
C02948,Jessica,Anderson,customer2948@email.com,36,Las Vegas,NV,Regular,2023-05-02,True
C02949,Pooja,Anderson,customer2949@email.com,57,Denver,CO,Wholesale,2021-07-21,True
C02950,Priya,Thomas,customer2950@email.com,70,Atlanta,GA,Wholesale,2020-12-15,True
C02951,Abhinay,Jones,customer2951@email.com,51,Nashville,TN,Premium,2021-12-14,True
C02952,John,Patel,customer2952@email.com,65,Philadelphia,PA,Wholesale,2020-10-20,True
C02953,Abhinay,Miller,customer2953@email.com,58,Phoenix,AZ,Wholesale,2021-09-04,True
C02954,David,Anderson,customer2954@email.com,34,Atlanta,GA,Budget,2020-01-30,True
C02955,Jessica,Kumar,customer2955@email.com,66,Dallas,TX,Regular,2021-02-26,False
C02956,John,Garcia,customer2956@email.com,64,Portland,OR,Regular,2020-08-02,True
C02957,Abhinay,Taylor,customer2957@email.com,66,San Antonio,TX,Wholesale,2022-12-17,True
C02958,Linda,Kumar,customer2958@email.com,71,Chicago,IL,Premium,2023-03-29,True
C02959,James,Smith,customer2959@email.com,65,Austin,TX,Regular,2023-03-26,True
C02960,Rahul,Johnson,customer2960@email.com,41,Atlanta,GA,Budget,2022-08-16,True
C02961,Jessica,Miller,customer2961@email.com,32,Las Vegas,NV,Budget,2022-05-20,True
C02962,Priya,Smith,customer2962@email.com,66,Austin,TX,Wholesale,2022-10-30,True
C02963,Robert,Chaudhary,customer2963@email.com,19,Austin,TX,Premium,2021-02-03,True
C02964,Rahul,Williams,customer2964@email.com,18,Nashville,TN,Regular,2021-05-08,True
C02965,Barbara,Jones,customer2965@email.com,59,Nashville,TN,Budget,2022-08-29,True
C02966,Pooja,Sharma,customer2966@email.com,20,Houston,TX,Premium,2021-05-13,True
C02967,Abhinay,Brown,customer2967@email.com,20,Las Vegas,NV,Budget,2020-07-25,True
C02968,Barbara,Miller,customer2968@email.com,63,Los Angeles,CA,Wholesale,2020-10-04,True
C02969,David,Kumar,customer2969@email.com,31,Denver,CO,Wholesale,2020-05-22,False
C02970,John,Miller,customer2970@email.com,62,Phoenix,AZ,Budget,2022-06-19,False
C02971,Michael,Thomas,customer2971@email.com,33,Nashville,TN,Premium,2021-05-17,True
C02972,David,Sharma,customer2972@email.com,23,Austin,TX,Budget,2023-01-20,True
C02973,Linda,Williams,customer2973@email.com,59,Atlanta,GA,Budget,2023-09-25,False
C02974,Rahul,Kumar,customer2974@email.com,54,Denver,CO,Regular,2021-05-05,True
C02975,Patricia,Chaudhary,customer2975@email.com,36,Seattle,WA,Regular,2020-08-24,False
C02976,Neha,Jones,customer2976@email.com,71,Charlotte,NC,Regular,2020-03-28,False
C02977,Joseph,Smith,customer2977@email.com,72,Miami,FL,Regular,2021-01-07,False
C02978,James,Taylor,customer2978@email.com,33,Denver,CO,Budget,2022-04-19,True
C02979,Richard,Wilson,customer2979@email.com,34,Portland,OR,Premium,2020-06-17,False
C02980,Patricia,Patel,customer2980@email.com,38,Chicago,IL,Regular,2020-03-12,True
C02981,Barbara,Sharma,customer2981@email.com,71,Las Vegas,NV,Budget,2023-07-24,True
C02982,Mary,Miller,customer2982@email.com,60,Seattle,WA,Premium,2020-09-11,True
C02983,James,Wilson,customer2983@email.com,27,Miami,FL,Wholesale,2021-03-14,False
C02984,Robert,Brown,customer2984@email.com,34,San Antonio,TX,Budget,2022-05-14,True
C02985,Abhinay,Davis,customer2985@email.com,55,Atlanta,GA,Budget,2020-08-25,True
C02986,Jessica,Johnson,customer2986@email.com,44,New York,NY,Wholesale,2023-03-24,False
C02987,Neha,Smith,customer2987@email.com,54,Dallas,TX,Regular,2023-11-24,True
C02988,William,Patel,customer2988@email.com,66,Portland,OR,Budget,2023-01-03,True
C02989,Amit,Davis,customer2989@email.com,71,Seattle,WA,Budget,2020-08-17,False
C02990,Patricia,Patel,customer2990@email.com,35,Phoenix,AZ,Regular,2022-10-02,True
C02991,Priya,Brown,customer2991@email.com,68,Boston,MA,Premium,2023-02-06,False
C02992,Michael,Anderson,customer2992@email.com,31,Dallas,TX,Premium,2020-03-12,False
C02993,Sarah,Patel,customer2993@email.com,59,San Antonio,TX,Budget,2023-01-28,True
C02994,Richard,Anderson,customer2994@email.com,66,San Diego,CA,Wholesale,2021-03-15,False
C02995,Patricia,Davis,customer2995@email.com,63,New York,NY,Premium,2021-05-29,True
C02996,Susan,Miller,customer2996@email.com,50,Charlotte,NC,Wholesale,2020-08-18,True
C02997,Robert,Chaudhary,customer2997@email.com,26,Philadelphia,PA,Budget,2023-01-21,True
C02998,William,Williams,customer2998@email.com,59,Philadelphia,PA,Regular,2020-03-21,True
C02999,Mary,Thomas,customer2999@email.com,46,Chicago,IL,Wholesale,2023-06-05,True
C03000,William,Williams,customer3000@email.com,19,New York,NY,Premium,2021-07-03,False
C03001,William,Brown,customer3001@email.com,54,Nashville,TN,Regular,2023-12-13,True
C03002,Linda,Williams,customer3002@email.com,21,Dallas,TX,Wholesale,2022-01-30,True
C03003,Robert,Jones,customer3003@email.com,66,Houston,TX,Budget,2023-07-23,False
C03004,Pooja,Kumar,customer3004@email.com,27,New York,NY,Wholesale,2023-04-17,True
C03005,Michael,Garcia,customer3005@email.com,29,Nashville,TN,Budget,2022-04-13,True
C03006,Robert,Garcia,customer3006@email.com,36,Miami,FL,Premium,2021-09-03,True
C03007,Jessica,Brown,customer3007@email.com,24,San Antonio,TX,Premium,2020-12-19,True
C03008,Richard,Sharma,customer3008@email.com,24,San Antonio,TX,Wholesale,2021-09-17,True
C03009,James,Jones,customer3009@email.com,52,Los Angeles,CA,Wholesale,2022-08-30,False
C03010,Robert,Johnson,customer3010@email.com,20,Philadelphia,PA,Budget,2020-04-24,True
C03011,Pooja,Jones,customer3011@email.com,22,Denver,CO,Budget,2022-04-28,True
C03012,Rahul,Smith,customer3012@email.com,18,Boston,MA,Budget,2023-01-18,False
C03013,David,Smith,customer3013@email.com,21,Miami,FL,Premium,2023-05-23,False
C03014,David,Smith,customer3014@email.com,19,San Diego,CA,Wholesale,2020-10-06,True
C03015,John,Miller,customer3015@email.com,66,Charlotte,NC,Premium,2022-08-03,False
C03016,John,Brown,customer3016@email.com,31,Philadelphia,PA,Wholesale,2020-11-24,True
C03017,John,Chaudhary,customer3017@email.com,49,Portland,OR,Regular,2022-08-25,True
C03018,William,Taylor,customer3018@email.com,63,Houston,TX,Budget,2020-02-21,False
C03019,Patricia,Garcia,customer3019@email.com,53,Houston,TX,Premium,2022-10-12,False
C03020,William,Anderson,customer3020@email.com,33,New York,NY,Wholesale,2022-07-20,True
C03021,Barbara,Anderson,customer3021@email.com,72,Phoenix,AZ,Regular,2021-04-06,True
C03022,John,Chaudhary,customer3022@email.com,18,Seattle,WA,Regular,2020-10-22,True
C03023,Rahul,Wilson,customer3023@email.com,66,Philadelphia,PA,Premium,2021-03-15,True
C03024,William,Anderson,customer3024@email.com,65,New York,NY,Wholesale,2023-04-09,False
C03025,Anjali,Smith,customer3025@email.com,31,Philadelphia,PA,Regular,2022-02-08,False
C03026,Patricia,Davis,customer3026@email.com,26,Seattle,WA,Wholesale,2021-10-08,False
C03027,Joseph,Anderson,customer3027@email.com,64,Chicago,IL,Premium,2023-08-27,True
C03028,Amit,Thomas,customer3028@email.com,55,Dallas,TX,Budget,2021-12-07,True
C03029,Robert,Brown,customer3029@email.com,24,Denver,CO,Premium,2020-03-16,True
C03030,John,Garcia,customer3030@email.com,69,Las Vegas,NV,Wholesale,2023-04-05,False
C03031,Priya,Sharma,customer3031@email.com,34,San Jose,CA,Wholesale,2023-05-27,False
C03032,Jessica,Jones,customer3032@email.com,31,Portland,OR,Wholesale,2023-10-13,False
C03033,Abhinay,Wilson,customer3033@email.com,37,Los Angeles,CA,Wholesale,2020-01-20,True
C03034,Pooja,Davis,customer3034@email.com,46,New York,NY,Premium,2022-11-12,True
